City_Code|city|state_name|county_name
26532|Gattman|Mississippi|Monroe
26533|Rutherford|California|Napa
26534|Georgetown|Maryland|Kent
26535|Headrick|Oklahoma|Jackson
26536|Big Pool|Maryland|Washington
26537|Arrow Point|Missouri|Barry
26538|Wallace|South Dakota|Codington
26539|Gate|Oklahoma|Beaver
2654|Steubenville|Ohio|Jefferson
26540|Carleton|Nebraska|Thayer
26541|Blue Springs|Alabama|Barbour
26542|Orrum|North Carolina|Robeson
26543|Pelican|Alaska|Hoonah-Angoon
26544|Ionia|Missouri|Benton
26545|Blandville|Kentucky|Ballard
26546|Milo|Missouri|Vernon
26547|Holt|Minnesota|Marshall
26548|Lengby|Minnesota|Polk
26549|New Middletown|Indiana|Harrison
2655|Tavares|Florida|Lake
26550|Rock House|Arizona|Gila
26551|Manville|Wyoming|Niobrara
26552|Matlock|Iowa|Sioux
26553|Center|Nebraska|Knox
26554|Corwin Springs|Montana|Park
26555|Port Mansfield|Texas|Willacy
26556|Newport|Nebraska|Rock
26557|Carter|Montana|Chouteau
26558|Esterbrook|Wyoming|Converse
26559|Wilsonville|Nebraska|Furnas
2656|Belgrade|Montana|Gallatin
26560|Lebam|Washington|Pacific
26561|Solen|North Dakota|Sioux
26562|De Borgia|Montana|Mineral
26563|Hazelton|Kansas|Barber
26564|Yorktown|Iowa|Page
26565|Movico|Alabama|Mobile
26566|Russellville|Illinois|Lawrence
26567|La Esperanza|Texas|Starr
26568|Dante|South Dakota|Charles Mix
26569|Nikolai|Alaska|Yukon-Koyukuk
2657|Takoma Park|Maryland|Montgomery
26570|Sattley|California|Sierra
26571|Vandervoort|Arkansas|Polk
26572|Couderay|Wisconsin|Sawyer
26573|Glen Flora|Wisconsin|Rusk
26574|San Pierre|Indiana|Starke
26575|Hollowayville|Illinois|Bureau
26576|Narka|Kansas|Republic
26577|Fingal|North Dakota|Barnes
26578|Sacramento|New Mexico|Otero
26579|Los Nopalitos|Texas|Webb
2658|Dover|New Jersey|Morris
26580|Cottage Grove|Tennessee|Henry
26581|Mount Carbon|Pennsylvania|Schuylkill
26582|Verona|North Dakota|LaMoure
26583|Formoso|Kansas|Jewell
26584|Hazel|South Dakota|Hamlin
26585|Iron Junction|Minnesota|St. Louis
26586|Vera Cruz|Indiana|Wells
26587|Stockton|Maryland|Worcester
26588|Rathbun|Iowa|Appanoose
26589|Nelson Lagoon|Alaska|Aleutians East
2659|Lackawanna|New York|Erie
26590|Karlsruhe|North Dakota|McHenry
26591|Yznaga|Texas|Cameron
26592|Loma|Montana|Chouteau
26593|Mosquero|New Mexico|Harding
26594|Helvetia|West Virginia|Randolph
26595|Tarrytown|Georgia|Montgomery
26596|Whelen Springs|Arkansas|Clark
26597|Mauckport|Indiana|Harrison
26598|Hendrix|Oklahoma|Bryan
26599|Whites City|New Mexico|Eddy
266|Cary|North Carolina|Wake
2660|Melville|New York|Suffolk
26600|Needham|Alabama|Choctaw
26601|Rock Point|Maryland|Charles
26602|Sierraville|California|Sierra
26603|Holloway|Minnesota|Swift
26604|Garber|Iowa|Clayton
26605|Gem|Kansas|Thomas
26606|Sharpsburg|Iowa|Taylor
26607|Copper Harbor|Michigan|Keweenaw
26608|Altoona|Florida|Lake
26609|Abbyville|Kansas|Reno
2661|Wailuku|Hawaii|Maui
26610|New Alluwe|Oklahoma|Nowata
26611|Willowbrook|Kansas|Reno
26612|Upper Elochoman|Washington|Wahkiakum
26613|Turner|Montana|Blaine
26614|Millard|Missouri|Adair
26615|Manassas|Georgia|Tattnall
26616|Yale|Illinois|Jasper
26617|La Salle|Minnesota|Watonwan
26618|Red Dog Mine|Alaska|Northwest Arctic
26619|Mount Leonard|Missouri|Saline
2662|Buckhall|Virginia|Prince William
26620|South Greenfield|Missouri|Dade
26621|Carrier|Oklahoma|Garfield
26622|Babcock|Wisconsin|Wood
26623|Kirby|Wyoming|Hot Springs
26624|Bruceton Mills|West Virginia|Preston
26625|Max|Nebraska|Dundy
26626|Riverview Estates|Missouri|Cass
26627|Vowinckel|Pennsylvania|Clarion
26628|Tampico|Washington|Yakima
26629|Riverton|Nebraska|Franklin
2663|El Dorado|Arkansas|Union
26630|Hungerford|Texas|Wharton
26631|Montpelier|North Dakota|Stutsman
26632|Gulkana|Alaska|Valdez-Cordova
26633|Evan|Minnesota|Brown
26634|Ebro|Minnesota|Clearwater
26635|Big Creek|West Virginia|Logan
26636|Falun|Kansas|Saline
26637|Crellin|Maryland|Garrett
26638|Mount Erie|Illinois|Wayne
26639|Sombrillo|New Mexico|Santa Fe
2664|Valle Vista|California|Riverside
26640|Larsen Bay|Alaska|Kodiak Island
26641|Greycliff|Montana|Sweet Grass
26642|Eagle|Alaska|Southeast Fairbanks
26643|Sheridan Lake|Colorado|Kiowa
26644|Bradgate|Iowa|Humboldt
26645|Hitchita|Oklahoma|McIntosh
26646|Guion|Arkansas|Izard
26647|Waumandee|Wisconsin|Buffalo
26648|McCarr|Kentucky|Pike
26649|Ocean Beach|New York|Suffolk
2665|Cedar Mill|Oregon|Washington
26650|Luis Lopez|New Mexico|Socorro
26651|Pulcifer|Wisconsin|Shawano
26652|Loyal|Oklahoma|Kingfisher
26653|Opheim|Montana|Valley
26654|Hughes|Alaska|Yukon-Koyukuk
26655|Como|North Carolina|Hertford
26656|Barrelville|Maryland|Allegany
26657|Grant|Iowa|Montgomery
26658|Carlos|Maryland|Allegany
26659|Sun Valley|Texas|Lamar
2666|Albert Lea|Minnesota|Freeborn
26660|Leggett|California|Mendocino
26661|Duffield|Virginia|Scott
26662|Perley|Minnesota|Norman
26663|Sweetwater|Oklahoma|Beckham
26664|Old Appleton|Missouri|Cape Girardeau
26665|Joes|Colorado|Yuma
26666|Gruver|Iowa|Emmet
26667|Parshall|Colorado|Grand
26668|Rochester|Iowa|Cedar
26669|Ripley|Illinois|Brown
2667|Madison|New Jersey|Morris
26670|Wasta|South Dakota|Pennington
26671|Orient|Washington|Ferry
26672|Levasy|Missouri|Jackson
26673|Linwood|Nebraska|Butler
26674|Seaforth|Minnesota|Redwood
26675|Bearcreek|Montana|Carbon
26676|Nielsville|Minnesota|Polk
26677|Coleharbor|North Dakota|McLean
26678|Andover|South Dakota|Day
26679|Cambridge|Kansas|Cowley
2668|Maitland|Florida|Orange
26680|Jamestown|South Carolina|Berkeley
26681|Mountain|North Dakota|Pembina
26682|Belpre|Kansas|Edwards
26683|Otway|Ohio|Scioto
26684|Cylinder|Iowa|Palo Alto
26685|Wallace|Indiana|Fountain
26686|Anvik|Alaska|Yukon-Koyukuk
26687|Worthington|Missouri|Putnam
26688|Palo Blanco|Texas|Starr
26689|Carrizo|Arizona|Gila
2669|Gretna|Louisiana|Jefferson
26690|Lower Salem|Ohio|Washington
26691|Dawson|Maryland|Allegany
26692|New Pine Creek|Oregon|Lake
26693|Bluewater Village|New Mexico|Cibola
26694|Glen Allen|Missouri|Bollinger
26695|Wet Camp Village|Arizona|Pinal
26696|High Amana|Iowa|Iowa
26697|Hebgen Lake Estates|Montana|Gallatin
26698|Graf|Iowa|Dubuque
26699|Ozan|Arkansas|Hempstead
267|Marysville|Washington|Snohomish
2670|Greenfield|California|Monterey
26700|Halsey|Nebraska|Thomas
26701|Detroit|Illinois|Pike
26702|Whiteside|Missouri|Lincoln
26703|East Burke|Vermont|Caledonia
26704|Piqua|Kansas|Woodson
26705|Gay|Georgia|Meriwether
26706|Odessa|Nebraska|Buffalo
26707|Nemaha|Iowa|Sac
26708|Mapleton|Kansas|Bourbon
26709|Tibbie|Alabama|Washington
2671|Hinsdale|Illinois|DuPage
26710|Atka|Alaska|Aleutians West
26711|Dixon|Nebraska|Dixon
26712|Sidney|Indiana|Kosciusko
26713|Chatsworth|Iowa|Sioux
26714|Reserve|Kansas|Brown
26715|Rose Hill|Illinois|Jasper
26716|Edgewater Estates|Texas|San Patricio
26717|Douds|Iowa|Van Buren
26718|Isabel|Kansas|Barber
26719|Tuttle|North Dakota|Kidder
2672|Santa Fe Springs|California|Los Angeles
26720|Menoken|North Dakota|Burleigh
26721|Princeton|South Carolina|Laurens
26722|Siasconset|Massachusetts|Nantucket
26723|Fairview|Ohio|Guernsey
26724|Aldrich|Missouri|Polk
26725|Danville|Washington|Ferry
26726|Chistochina|Alaska|Valdez-Cordova
26727|Brentford|South Dakota|Spink
26728|Hill View Heights|Wyoming|Weston
26729|Ritchey|Missouri|Newton
2673|Franklin Park|Illinois|Cook
26730|Williford|Arkansas|Sharp
26731|Turtle River|Minnesota|Beltrami
26732|Westside|California|Fresno
26733|Nescatunga|Oklahoma|Alfalfa
26734|Paradise Hill|Oklahoma|Sequoyah
26735|Cape Meares|Oregon|Tillamook
26736|Kirkwood|California|Alpine
26737|Sereno del Mar|California|Sonoma
26738|Adeline|Illinois|Ogle
26739|Gutierrez|Texas|Starr
2674|Bethpage|New York|Nassau
26740|Fargo|Arkansas|Monroe
26741|Berwyn|Nebraska|Custer
26742|Struble|Iowa|Plymouth
26743|Bingham|Illinois|Fayette
26744|Hartwick|Iowa|Poweshiek
26745|Keenes|Illinois|Wayne
26746|Byron|Nebraska|Thayer
26747|Mount Moriah|Missouri|Harrison
26748|Kirk|Colorado|Yuma
26749|Agar|South Dakota|Sully
2675|East Massapequa|New York|Nassau
26750|Oak Springs|Arizona|Apache
26751|Wanda|Minnesota|Redwood
26752|Randlett|Utah|Uintah
26753|Garrison|Montana|Powell
26754|Worton|Maryland|Kent
26755|Trosky|Minnesota|Pipestone
26756|Elgin|Kansas|Chautauqua
26757|Simpson|Kansas|Mitchell
26758|Anegam|Arizona|Pima
26759|Pollock|Missouri|Sullivan
2676|Kirksville|Missouri|Adair
26760|Lucerne|Missouri|Putnam
26761|Hartwell|Missouri|Henry
26762|Clyde|Missouri|Nodaway
26763|Eva|Tennessee|Benton
26764|Antioch|Ohio|Monroe
26765|Murphy|Oklahoma|Mayes
26766|Brooksburg|Indiana|Jefferson
26767|Kilgore|Nebraska|Cherry
26768|Union Grove|Alabama|Marshall
26769|Maxbass|North Dakota|Bottineau
2677|Nipomo|California|San Luis Obispo
26770|King Lake|Nebraska|Douglas
26771|Camden|Illinois|Schuyler
26772|Vining|Minnesota|Otter Tail
26773|Lowes|Kentucky|Graves
26774|Zenda|Kansas|Kingman
26775|Bradley|South Dakota|Clark
26776|Spivey|Kansas|Kingman
26777|Gapland|Maryland|Washington
26778|Melmore|Ohio|Seneca
26779|Alamo|North Dakota|Williams
2678|Centerville|Utah|Davis
26780|Spade|Texas|Lamb
26781|Redding|Iowa|Ringgold
26782|Dwight|North Dakota|Richland
26783|Milan|Kansas|Sumner
26784|Smith Village|Oklahoma|Oklahoma
26785|Morrison Bluff|Arkansas|Logan
26786|Shageluk|Alaska|Yukon-Koyukuk
26787|Wellfleet|Nebraska|Lincoln
26788|Encino|New Mexico|Torrance
26789|Deerfield|Missouri|Vernon
2679|Butner|North Carolina|Granville
26790|Country Club Heights|Indiana|Madison
26791|Ashley|Missouri|Pike
26792|Ryder|North Dakota|Ward
26793|Ardoch|North Dakota|Walsh
26794|Paynes Creek|California|Tehama
26795|Alleghany|California|Sierra
26796|Sylvanite|Montana|Lincoln
26797|Hutchinson|New Jersey|Warren
26798|Watkins|Iowa|Benton
26799|Hublersburg|Pennsylvania|Centre
268|Corona|California|Riverside
2680|Salem|Ohio|Columbiana
26800|Lebanon|Nebraska|Red Willow
26801|Gratz|Kentucky|Owen
26802|Knoxville|Georgia|Crawford
26803|Spragueville|Iowa|Jackson
26804|Johnsonville|Illinois|Wayne
26805|Elmer|Missouri|Macon
26806|Sun Valley|Arizona|Navajo
26807|Sherman|South Dakota|Minnehaha
26808|Truesdale|Iowa|Buena Vista
26809|Sedan|Montana|Gallatin
2681|Tillmans Corner|Alabama|Mobile
26810|Antietam|Maryland|Washington
26811|Cobbtown|Florida|Santa Rosa
26812|Mendes|Georgia|Tattnall
26813|Bow Valley|Nebraska|Cedar
26814|New Witten|South Dakota|Tripp
26815|Crystal Downs Country Club|Michigan|Benzie
26816|Climbing Hill|Iowa|Woodbury
26817|Woodlawn Heights|Indiana|Madison
26818|Tindall|Missouri|Grundy
26819|Coats|Kansas|Pratt
2682|Upper Grand Lagoon|Florida|Bay
26820|Hassell|North Carolina|Martin
26821|Benedict|North Dakota|McLean
26822|Naper|Nebraska|Boyd
26823|Paderborn|Illinois|St. Clair
26824|Cleveland|North Dakota|Stutsman
26825|Hurdsfield|North Dakota|Wells
26826|Toco|Texas|Lamar
26827|New Morgan|Pennsylvania|Berks
26828|Snowville|Virginia|Pulaski
26829|Raymond|Kansas|Rice
2683|Anoka|Minnesota|Anoka
26830|Butte|North Dakota|McLean
26831|Chamizal|New Mexico|Socorro
26832|Mahaska|Kansas|Washington
26833|Whispering Pines|Arizona|Gila
26834|Blackgum|Oklahoma|Sequoyah
26835|Hartly|Delaware|Kent
26836|Keddie|California|Plumas
26837|El Dara|Illinois|Pike
26838|Saddle Ridge|Colorado|Morgan
26839|Box Canyon|Texas|Val Verde
2684|Pinewood|Florida|Miami-Dade
26840|Coney Island|Missouri|Stone
26841|St. Clairsville|Pennsylvania|Bedford
26842|Dundarrach|North Carolina|Hoke
26843|Revere|Missouri|Clark
26844|Thornton|Wisconsin|Shawano
26845|Fort Ransom|North Dakota|Ransom
26846|Speed|North Carolina|Edgecombe
26847|Rocky Mound|Texas|Camp
26848|Pierpont|Missouri|Boone
26849|Popejoy|Iowa|Franklin
2685|Laurel|Virginia|Henrico
26850|Claire City|South Dakota|Roberts
26851|Zeeland|North Dakota|McIntosh
26852|Yankee Lake|Ohio|Trumbull
26853|Deersville|Ohio|Harrison
26854|Paynesville|Missouri|Pike
26855|Crooked Creek|Alaska|Bethel
26856|Swan|Iowa|Marion
26857|Stafford|Ohio|Monroe
26858|Bark Ranch|Colorado|Boulder
26859|Hartman|Colorado|Prowers
2686|Amesbury|Massachusetts|Essex
26860|Crows Nest|Indiana|Marion
26861|Zapata Ranch|Texas|Willacy
26862|Port Colden|New Jersey|Warren
26863|Kent|Minnesota|Wilkin
26864|Montezuma|Colorado|Summit
26865|Lamont|Washington|Whitman
26866|Stratford|South Dakota|Brown
26867|Plum Branch|South Carolina|McCormick
26868|Sour John|Oklahoma|Muskogee
26869|Old Agency|Montana|Sanders
2687|Marion|Illinois|Williamson
26870|Fairview|South Dakota|Lincoln
26871|Gardner|North Dakota|Cass
26872|Irwin|Illinois|Kankakee
26873|Golconda|Nevada|Humboldt
26874|Burchard|Nebraska|Pawnee
26875|Clio|Iowa|Wayne
26876|McGrath|Minnesota|Aitkin
26877|Beurys Lake|Pennsylvania|Schuylkill
26878|Parker|Washington|Yakima
26879|Haysville|Pennsylvania|Allegheny
2688|Tallmadge|Ohio|Summit
26880|Baskerville|Virginia|Mecklenburg
26881|Wamic|Oregon|Wasco
26882|Kerr|Montana|Lake
26883|Naomi|Pennsylvania|Fayette
26884|Guilford|Missouri|Nodaway
26885|Sherrill|Arkansas|Jefferson
26886|Nile|Washington|Yakima
26887|Unity Village|Missouri|Jackson
26888|Ralston|Iowa|Carroll
26889|Liberty|Nebraska|Gage
2689|Kingstowne|Virginia|Fairfax
26890|Veguita|New Mexico|Socorro
26891|Ethelsville|Alabama|Pickens
26892|Crown Point|Alaska|Kenai Peninsula
26893|Ingram|Wisconsin|Rusk
26894|Niotaze|Kansas|Chautauqua
26895|Camas|Montana|Sanders
26896|Merrifield|Minnesota|Crow Wing
26897|Huron|Kansas|Atchison
26898|Ulmer|South Carolina|Allendale
26899|Country Life Acres|Missouri|St. Louis
269|Ocala|Florida|Marion
2690|Nanuet|New York|Rockland
26900|Fort Ritchie|Maryland|Washington
26901|Hickory|Oklahoma|Murray
26902|Toston|Montana|Broadwater
26903|Silver Springs|Alaska|Valdez-Cordova
26904|Bartlett|Kansas|Labette
26905|Tatitlek|Alaska|Valdez-Cordova
26906|Forestburg|South Dakota|Sanborn
26907|Hutton|Maryland|Garrett
26908|Longford|Kansas|Clay
26909|Graysville|Ohio|Monroe
2691|Dumont|New Jersey|Bergen
26910|Babb|Montana|Glacier
26911|Branson|Colorado|Las Animas
26912|Yeager|Oklahoma|Hughes
26913|Winston|New Mexico|Sierra
26914|Valley Park|Oklahoma|Rogers
26915|Richland|Nebraska|Colfax
26916|Kinross|Iowa|Keokuk
26917|San Acacia|New Mexico|Socorro
26918|Prosser|Nebraska|Adams
26919|Coyote|New Mexico|Rio Arriba
2692|Maryland City|Maryland|Anne Arundel
26920|Powhattan|Kansas|Brown
26921|Escudilla Bonita|New Mexico|Catron
26922|Rosebud|Montana|Rosebud
26923|Whitney|Nebraska|Dawes
26924|Oneida|Kansas|Nemaha
26925|Takotna|Alaska|Yukon-Koyukuk
26926|Klukwan|Alaska|Hoonah-Angoon
26927|Mount Hebron|California|Siskiyou
26928|Valentine|Arizona|Mohave
26929|Canaan|Indiana|Jefferson
2693|Shorewood|Illinois|Will
26930|La Coma|Texas|Webb
26931|Briarwood|North Dakota|Cass
26932|Rosedale|Oklahoma|McClain
26933|Gracey|Kentucky|Christian
26934|Maskell|Nebraska|Dixon
26935|Igiugig|Alaska|Lake and Peninsula
26936|Havana|North Dakota|Sargent
26937|Marie|Arkansas|Mississippi
26938|Livonia|Missouri|Putnam
26939|St. Rosa|Minnesota|Stearns
2694|Vero Beach|Florida|Indian River
26940|Orchard|Iowa|Mitchell
26941|Rodeo|New Mexico|Hidalgo
26942|Olivet|South Dakota|Hutchinson
26943|LaGrange|Arkansas|Lee
26944|Raynham|North Carolina|Robeson
26945|Talking Rock|Georgia|Pickens
26946|Webster|Iowa|Keokuk
26947|Nicasio|California|Marin
26948|Taos Ski Valley|New Mexico|Taos
26949|Kingvale|California|Nevada
2695|Clemson|South Carolina|Pickens
26950|Westphalia|Indiana|Knox
26951|Freeport|California|Sacramento
26952|Unity|Oregon|Baker
26953|Steinauer|Nebraska|Pawnee
26954|Dennis Acres|Missouri|Newton
26955|Hatton|Alabama|Lawrence
26956|Strandburg|South Dakota|Grant
26957|Gove City|Kansas|Gove
26958|Twin Brooks|South Dakota|Grant
26959|Grand Lake Towne|Oklahoma|Mayes
2696|Country Walk|Florida|Miami-Dade
26960|Kim|Colorado|Las Animas
26961|Beaver|Alaska|Yukon-Koyukuk
26962|Hope|Alaska|Kenai Peninsula
26963|Gentry|Missouri|Gentry
26964|Mount Lebanon|Louisiana|Bienville
26965|Colwell|Iowa|Floyd
26966|Whitewater|Indiana|Wayne
26967|New Bedford|Illinois|Bureau
26968|Martin|North Dakota|Sheridan
26969|Jud|North Dakota|LaMoure
2697|Spanish Lake|Missouri|St. Louis
26970|Cope|South Carolina|Orangeburg
26971|Manning|North Dakota|Dunn
26972|Lehr|North Dakota|McIntosh
26973|Rockingham|Georgia|Bacon
26974|Topeka|Illinois|Mason
26975|Norcross|Minnesota|Grant
26976|Imogene|Iowa|Fremont
26977|Phillipsville|California|Humboldt
26978|Rachel|Nevada|Lincoln
26979|Kickapoo Site 2|Kansas|Brown
2698|Lake Mary|Florida|Seminole
26980|Bowmore|North Carolina|Hoke
26981|Bevington|Iowa|Madison
26982|Pinehill|New Mexico|Cibola
26983|Cale|Arkansas|Nevada
26984|Duchess Landing|Oklahoma|McIntosh
26985|Pitkin|Colorado|Gunnison
26986|Shannon City|Iowa|Union
26987|Lee Mont|Virginia|Accomack
26988|Henriette|Minnesota|Pine
26989|Tatum|South Carolina|Marlboro
2699|Manassas Park|Virginia|Manassas Park
26990|Padroni|Colorado|Logan
26991|Stanley|Idaho|Custer
26992|Clarita|Oklahoma|Coal
26993|Yuba|Wisconsin|Richland
26994|Atwood|Oklahoma|Hughes
26995|El Castillo|Texas|Starr
26996|Vandiver|Missouri|Audrain
26997|Englewood|Kansas|Clark
26998|Crookston|Nebraska|Cherry
26999|Smithville|Arkansas|Lawrence
27|Sacramento|California|Sacramento
270|Fredericksburg|Virginia|Fredericksburg
2700|Woodmere|New York|Nassau
27000|Regina|New Mexico|Sandoval
27001|Eagle Harbor|Maryland|Prince George's
27002|Big Falls|Wisconsin|Waupaca
27003|Aredale|Iowa|Butler
27004|Balltown|Iowa|Dubuque
27005|Marysville|Iowa|Marion
27006|Heartwell|Nebraska|Kearney
27007|Arco|Minnesota|Lincoln
27008|Homewood Canyon|California|Inyo
27009|Twin Lakes|Washington|Ferry
2701|Lakeport|California|Lake
27010|Englevale|North Dakota|Ransom
27011|Plover|Iowa|Pocahontas
27012|Ramireno|Texas|Zapata
27013|Chignik Lagoon|Alaska|Lake and Peninsula
27014|Akhiok|Alaska|Kodiak Island
27015|Strandquist|Minnesota|Marshall
27016|Dana|Iowa|Greene
27017|La Bolt|South Dakota|Grant
27018|Rossie|Iowa|Clay
27019|Butte City|Idaho|Butte
2702|Knik-Fairview|Alaska|Matanuska-Susitna
27020|Chenega|Alaska|Valdez-Cordova
27021|Golva|North Dakota|Golden Valley
27022|Marblemount|Washington|Skagit
27023|Stanchfield|Minnesota|Isanti
27024|Mount Carmel|Indiana|Franklin
27025|Kent|Indiana|Jefferson
27026|Rangerville|Texas|Cameron
27027|Haswell|Colorado|Kiowa
27028|Teterboro|New Jersey|Bergen
27029|Greenville|Iowa|Clay
2703|Martinsburg|West Virginia|Berkeley
27030|Conkling Park|Idaho|Kootenai
27031|Cedar Highlands|Utah|Iron
27032|Happys Inn|Montana|Lincoln
27033|Pettibone|North Dakota|Kidder
27034|Morristown|South Dakota|Corson
27035|Weldon|Arkansas|Jackson
27036|Antelope|Montana|Sheridan
27037|Kickapoo Site 1|Kansas|Brown
27038|Fruitdale|South Dakota|Butte
27039|Sunny Slopes|California|Mono
2704|Tinton Falls|New Jersey|Monmouth
27040|Corinth|Arkansas|Yell
27041|Scarville|Iowa|Winnebago
27042|Stark|Kansas|Neosho
27043|Platinum|Alaska|Bethel
27044|Plano|Iowa|Appanoose
27045|Roseland|Kansas|Cherokee
27046|Waterbury|Nebraska|Dixon
27047|Genola|Minnesota|Morrison
27048|Chilo|Ohio|Clermont
27049|Walters|Minnesota|Faribault
2705|South Houston|Texas|Harris
27050|Dundee|Minnesota|Nobles
27051|Fort Ripley|Minnesota|Crow Wing
27052|Twin Hills|Alaska|Dillingham
27053|Draper|South Dakota|Jones
27054|Levelock|Alaska|Lake and Peninsula
27055|Nassau|Minnesota|Lac qui Parle
27056|Flaxville|Montana|Daniels
27057|Olivet|Kansas|Osage
27058|Lost Springs|Kansas|Marion
27059|Longoria|Texas|Starr
2706|Jenison|Michigan|Ottawa
27060|Elsmore|Kansas|Allen
27061|Divide|Colorado|Teller
27062|Utica|South Dakota|Yankton
27063|Atlantic|Pennsylvania|Crawford
27064|Buena Vista|Texas|Starr
27065|Oasis|New Mexico|Sierra
27066|McNab|Arkansas|Hempstead
27067|Warwick|North Dakota|Benson
27068|Manhattan Beach|Minnesota|Crow Wing
27069|Camp Crook|South Dakota|Harding
2707|Redland|Maryland|Montgomery
27070|Kenneth|Minnesota|Rock
27071|Horace|Kansas|Greeley
27072|Reynolds|Nebraska|Jefferson
27073|Gully|Minnesota|Polk
27074|Labette|Kansas|Labette
27075|Kremlin|Montana|Hill
27076|Linwood|New York|Livingston
27077|Hazard|Nebraska|Sherman
27078|Bradford|Iowa|Franklin
27079|Benedict|Kansas|Wilson
2708|Burlington|Kentucky|Boone
27080|Hornitos|California|Mariposa
27081|Bear Grass|North Carolina|Martin
27082|Oakwood|Oklahoma|Dewey
27083|Driscoll|North Dakota|Burleigh
27084|Whalan|Minnesota|Fillmore
27085|Bentley|Iowa|Pottawattamie
27086|Agenda|Kansas|Republic
27087|Ihlen|Minnesota|Pipestone
27088|Katherine|Arizona|Mohave
27089|Winnetoon|Nebraska|Knox
2709|Godfrey|Illinois|Madison
