ID;Has_Existing_Home_Loan;installment
106887;Y;22185
106888;Y;37714,5
106889;Y;35887,5
106890;N;0
106891;Y;42151,5
106892;Y;15466
106893;Y;18009
106894;Y;12528
106895;Y;12820,5
106896;Y;4350
106897;Y;3847,5
106898;N;0
106899;N;0
106900;Y;11988
106901;N;0
106902;Y;11925
106903;Y;15525
106904;Y;10125
106905;Y;19980
106906;N;0
106907;N;0
106908;Y;13398
106909;N;0
106910;Y;8325
106911;Y;27666
106912;Y;5883
106913;Y;30440
106914;Y;9744
106915;Y;38019
106916;Y;12528
106917;N;0
106918;Y;5220
106919;Y;12950
106920;Y;31320
106921;Y;27405
106922;N;0
106923;N;0
106924;Y;20010
106925;N;0
106926;Y;12432
106927;Y;9675
106928;Y;9900
106929;Y;11700
106930;N;0
106931;N;0
106932;Y;18096
106933;N;0
106934;Y;3577,5
106935;Y;14040
106936;Y;7308
106937;Y;7290
106938;Y;32277
106939;N;0
106940;Y;7844
106941;N;0
106942;Y;4551
106943;Y;1998
106944;Y;9990
106945;Y;23925
106946;N;0
106947;N;0
106948;Y;32233,5
106949;N;0
106950;Y;16280
106951;Y;12506
106952;Y;35626,5
106953;Y;6916,5
106954;N;0
106955;N;0
106956;Y;6786
106957;N;0
106958;Y;11803
106959;Y;44370
106960;Y;9157,5
106961;Y;12375
106962;N;0
106963;Y;24795
106964;Y;34582,5
106965;Y;20358
106966;Y;11803
106967;Y;24795
106968;Y;4717,5
106969;Y;10360
106970;N;0
106971;N;0
106972;Y;4872
106973;Y;15138
106974;Y;8491,5
106975;Y;15022
106976;Y;2520
106977;Y;4347,5
106978;N;0
106979;Y;19966,5
106980;Y;16447,5
106981;Y;4176
106982;Y;6637,5
106983;Y;9570
106984;Y;33408
106985;Y;15281
106986;Y;12915
106987;N;0
106988;Y;17926,5
106989;N;0
106990;Y;20947,5
106991;Y;32277
106992;Y;32625
106993;Y;12025
106994;Y;8526
106995;Y;20532
106996;Y;12825
106997;N;0
106998;Y;11100
106999;Y;46197
107000;Y;12691
107001;Y;19845
107002;Y;2175
107003;N;0
107004;Y;12690
107005;N;0
107006;Y;16740
107007;Y;25222,5
107008;Y;21870
107009;Y;29188,5
107010;N;0
107011;N;0
107012;Y;19237,5
107013;N;0
107014;Y;1440
107015;Y;6003
107016;Y;4185
107017;Y;11812,5
107018;N;0
107019;N;0
107020;Y;3108
107021;N;0
107022;Y;13320
107023;Y;3108
107024;Y;31102,5
107025;Y;2997
107026;N;0
107027;N;0
107028;Y;27405
107029;Y;6960
107030;Y;5481
107031;Y;5050,5
107032;Y;9768
107033;Y;9720
107034;Y;12789
107035;Y;9744
107036;Y;43065
107037;N;0
107038;Y;10989
107039;Y;11322
107040;Y;11766
107041;Y;36192
107042;N;0
107043;Y;26622
107044;Y;5343
107045;N;0
107046;Y;39150
107047;Y;35496
107048;Y;1924
107049;Y;11599,5
107050;Y;28710
107051;N;0
107052;Y;15930
107053;N;0
107054;Y;9065
107055;Y;44370
107056;Y;24367,5
107057;Y;9157,5
107058;Y;26100
107059;N;0
107060;Y;15022
107061;N;0
107062;Y;16372,5
107063;Y;48763,5
107064;Y;5994
107065;Y;8140,5
107066;Y;50895
107067;N;0
107068;Y;37714,5
107069;N;0
107070;Y;42000
107071;Y;15022
107072;Y;18360
107073;Y;17575
107074;Y;44631
107075;Y;22489,5
107076;Y;34582,5
107077;N;0
107078;Y;9990
107079;Y;2997
107080;Y;5550
107081;Y;4162,5
107082;N;0
107083;Y;17661
107084;Y;5220
107085;N;0
107086;Y;30015
107087;Y;11962,5
107088;Y;5328
107089;Y;42456
107090;Y;18792
107091;N;0
107092;Y;26095
107093;Y;12789
107094;Y;4292
107095;Y;24882
107096;Y;16280
107097;Y;42151,5
107098;Y;15225
107099;N;0
107100;Y;6300
107101;Y;28188
107102;Y;5642,5
107103;Y;28014
107104;Y;12870
107105;Y;43804,5
107106;Y;28623
107107;Y;20532
107108;Y;16672,5
107109;N;0
107110;Y;7511
107111;Y;13949
107112;Y;9360
107113;Y;23751
107114;N;0
107115;Y;20358
107116;Y;33277,5
107117;Y;2436
107118;Y;10788
107119;Y;8510
107120;Y;14763
107121;Y;9450
107122;Y;23490
107123;Y;28710
107124;Y;41760
107125;N;0
107126;Y;16200
107127;Y;26317,5
107128;Y;7548
107129;Y;7866
107130;N;0
107131;N;0
107132;Y;46284
107133;Y;36801
107134;Y;34582,5
107135;Y;5994
107136;Y;41325
107137;Y;5550
107138;Y;10440
107139;Y;14616
107140;Y;16039,5
107141;Y;39193,5
107142;Y;6210
107143;Y;45414
107144;Y;13833
107145;Y;16747,5
107146;N;0
107147;Y;41499
107148;Y;19140
107149;N;0
107150;Y;3163,5
107151;Y;37714,5
107152;Y;4002
107153;Y;32233,5
107154;Y;35235
107155;Y;28710
107156;Y;18270
107157;Y;13702,5
107158;Y;5805
107159;Y;9180
107160;Y;13042,5
107161;Y;8820
107162;N;0
107163;N;0
107164;Y;17955
107165;N;0
107166;Y;8658
107167;Y;22011
107168;Y;3219
107169;Y;33930
107170;Y;1957,5
107171;N;0
107172;Y;17575
107173;N;0
107174;Y;32277
107175;Y;9222
107176;Y;5742
107177;Y;26970
107178;N;0
107179;N;0
107180;Y;12510
107181;N;0
107182;Y;2565
107183;Y;6771
107184;Y;8505
107185;Y;27709,5
107186;N;0
107187;N;0
107188;Y;28231,5
107189;N;0
107190;Y;27144
107191;Y;16704
107192;Y;34582,5
107193;Y;19337,5
107194;N;0
107195;N;0
107196;Y;3982,5
107197;Y;7699,5
107198;Y;21090
107199;Y;3045
107200;Y;10179
107201;Y;15225
107202;Y;6133,5
107203;N;0
107204;Y;41760
107205;Y;18792
107206;Y;24795
107207;Y;11745
107208;Y;35496
107209;Y;8352
107210;N;0
107211;N;0
107212;Y;32799
107213;N;0
107214;Y;11658
107215;Y;8436
107216;Y;6438
107217;Y;7308
107218;N;0
107219;N;0
107220;Y;1628
107221;N;0
107222;Y;22657,5
107223;Y;5287,5
107224;Y;16443
107225;Y;17052
107226;Y;34800
107227;Y;33277,5
107228;Y;4500
107229;N;0
107230;Y;12690
107231;Y;19836
107232;Y;9720
107233;Y;35235
107234;N;0
107235;N;0
107236;Y;17926,5
107237;N;0
107238;Y;22185
107239;Y;28971
107240;Y;20160
107241;Y;15540
107242;N;0
107243;N;0
107244;Y;10822,5
107245;N;0
107246;Y;8880
107247;Y;11285
107248;Y;13572
107249;Y;17052
107250;Y;12180
107251;Y;2001
107252;Y;3496,5
107253;N;0
107254;Y;22275
107255;Y;17316
107256;Y;3792,5
107257;Y;23490
107258;N;0
107259;Y;28710
107260;Y;25360,5
107261;Y;2479,5
107262;Y;17617,5
107263;Y;17297,5
107264;Y;8880
107265;Y;14007
107266;N;0
107267;Y;2349
107268;Y;2997
107269;N;0
107270;Y;4736
107271;Y;16560
107272;Y;11340
107273;Y;11285
107274;Y;21141
107275;Y;21924
107276;Y;20401,5
107277;Y;37584
107278;Y;20097
107279;Y;24795
107280;Y;21090
107281;Y;7699,5
107282;Y;29362,5
107283;N;0
107284;Y;2775
107285;Y;33277,5
107286;Y;9225
107287;Y;8695
107288;Y;33408
107289;Y;17640
107290;N;0
107291;N;0
107292;Y;4230
107293;N;0
107294;Y;46284
107295;Y;25360,5
107296;Y;12825
107297;Y;25447,5
107298;N;0
107299;N;0
107300;Y;5175
107301;N;0
107302;Y;6604,5
107303;Y;12690
107304;Y;3870
107305;Y;17316
107306;N;0
107307;Y;11310
107308;Y;11475
107309;N;0
107310;Y;7438,5
107311;Y;4950
107312;Y;13986
107313;Y;18981
107314;Y;35496
107315;N;0
107316;Y;17926,5
107317;N;0
107318;Y;5439
107319;Y;10092
107320;Y;21262,5
107321;Y;15529,5
107322;N;0
107323;Y;45457,5
107324;Y;10989
107325;N;0
107326;Y;12150
107327;Y;2146
107328;Y;9435
107329;Y;41499
107330;N;0
107331;N;0
107332;Y;19966,5
107333;N;0
107334;Y;9048
107335;Y;6438
107336;Y;38497,5
107337;Y;5670
107338;N;0
107339;N;0
107340;Y;23058
107341;N;0
107342;Y;17100
107343;Y;18056
107344;Y;13209
107345;Y;18629,5
107346;N;0
107347;Y;10788
107348;Y;23881,5
107349;N;0
107350;Y;24795
107351;Y;11192,5
107352;Y;13320
107353;Y;11544
107354;Y;30537
107355;N;0
107356;Y;13267,5
107357;Y;14877
107358;Y;38019
107359;Y;8658
107360;Y;6300
107361;Y;7770
107362;Y;17052
107363;Y;37584
107364;Y;23925
107365;N;0
107366;Y;20646
107367;Y;10875
107368;Y;14355
107369;Y;6993
107370;N;0
107371;Y;25665
107372;Y;17835
107373;N;0
107374;Y;7252
107375;Y;6216
107376;Y;27274,5
107377;Y;14763
107378;N;0
107379;Y;31102,5
107380;Y;17223,5
107381;N;0
107382;Y;14430
107383;Y;17550
107384;Y;19184,5
107385;Y;11100
107386;N;0
107387;Y;28275
107388;Y;8288
107389;N;0
107390;Y;39193,5
107391;Y;31972,5
107392;Y;16983
107393;Y;11840
107394;Y;15921
107395;Y;2262
107396;Y;20646
107397;N;0
107398;Y;28840,5
107399;Y;27144
107400;Y;3847,5
107401;Y;17464
107402;Y;44631
107403;N;0
107404;Y;40716
107405;Y;28275
107406;Y;16380
107407;Y;4514
107408;Y;11599,5
107409;Y;7438,5
107410;N;0
107411;N;0
107412;Y;37845
107413;N;0
107414;Y;42282
107415;Y;17205
107416;Y;13098
107417;Y;10800
107418;Y;2088
107419;N;0
107420;Y;15225
107421;N;0
107422;Y;4162,5
107423;Y;30450
107424;Y;15651
107425;Y;3510
107426;N;0
107427;N;0
107428;Y;11475
107429;Y;10920
107430;Y;7104
107431;Y;5365
107432;Y;16576
107433;Y;17760
107434;N;0
107435;N;0
107436;Y;20387
107437;N;0
107438;Y;4218
107439;Y;6637,5
107440;Y;9135
107441;Y;5490
107442;N;0
107443;Y;36540
107444;Y;43065
107445;Y;19966,5
107446;Y;6862,5
107447;Y;39933
107448;Y;3274,5
107449;Y;3792,5
107450;N;0
107451;N;0
107452;Y;13572
107453;Y;15268,5
107454;Y;11100
107455;Y;31972,5
107456;Y;30319,5
107457;Y;11223
107458;N;0
107459;N;0
107460;Y;12420
107461;N;0
107462;Y;21060
107463;Y;1776
107464;Y;11385
107465;Y;1776
107466;N;0
107467;N;0
107468;Y;18981
107469;N;0
107470;Y;9540
107471;Y;42151,5
107472;Y;13275
107473;Y;18056
107474;N;0
107475;N;0
107476;Y;38976
107477;Y;17356,5
107478;Y;16138,5
107479;Y;12654
107480;Y;7308
107481;Y;12480
107482;N;0
107483;N;0
107484;Y;8325
107485;N;0
107486;Y;41499
107487;Y;6075
107488;Y;2183
107489;Y;23098,5
107490;Y;24882
107491;Y;21924
107492;Y;13431
107493;N;0
107494;Y;4902,5
107495;Y;26578,5
107496;Y;20749,5
107497;Y;7290
107498;Y;32799
107499;N;0
107500;Y;8140
107501;N;0
107502;Y;6885
107503;Y;7844
107504;Y;1776
107505;Y;2790
107506;Y;41325
107507;N;0
107508;Y;11396
107509;N;0
107510;Y;13708,5
107511;Y;11632,5
107512;Y;3219
107513;Y;33408
107514;Y;11745
107515;Y;20010
107516;Y;7875
107517;N;0
107518;Y;11599,5
107519;Y;7438,5
107520;Y;17748
107521;Y;7844
107522;Y;28188
107523;Y;19966,5
107524;Y;5735
107525;N;0
107526;Y;3163,5
107527;Y;17982
107528;Y;39672
107529;Y;4144
107530;N;0
107531;N;0
107532;Y;22950
107533;N;0
107534;Y;5883
107535;Y;38976
107536;Y;18900
107537;Y;8344
107538;N;0
107539;Y;18400,5
107540;Y;33277,5
107541;Y;12615
107542;Y;38454
107543;Y;42891
107544;Y;20749,5
107545;Y;13042,5
107546;Y;37584
107547;N;0
107548;Y;1628
107549;N;0
107550;Y;5661
107551;Y;4366
107552;Y;11947,5
107553;Y;4773
107554;N;0
107555;Y;24882
107556;Y;3510
107557;N;0
107558;Y;2257
107559;Y;12654
107560;Y;2072
107561;Y;22185
107562;N;0
107563;N;0
107564;Y;31668
107565;Y;17661
107566;Y;15862,5
107567;Y;11340
107568;Y;3922
107569;Y;30624
107570;Y;4176
107571;N;0
107572;Y;40194
107573;Y;20358
107574;Y;7830
107575;Y;21978
107576;Y;41412
107577;Y;25650
107578;Y;2610
107579;Y;31059
107580;Y;7155
107581;Y;9657
107582;Y;9490,5
107583;Y;36540
107584;Y;4567,5
107585;Y;39150
107586;N;0
107587;Y;32625
107588;Y;35235
107589;Y;2262
107590;Y;6216
107591;Y;11285
107592;Y;16039,5
107593;Y;2220
107594;N;0
107595;N;0
107596;Y;2035
107597;N;0
107598;Y;20092,5
107599;Y;19575
107600;Y;33495
107601;Y;29232
107602;N;0
107603;Y;31059
107604;Y;6604,5
107605;N;0
107606;Y;22185
107607;Y;11063
107608;Y;19499
107609;Y;2830,5
107610;N;0
107611;Y;29971,5
107612;Y;6105
107613;N;0
107614;Y;22680
107615;Y;24882
107616;Y;15660
107617;Y;4050
107618;N;0
107619;Y;44370
107620;Y;8526
107621;Y;30537
107622;Y;15682,5
107623;Y;10175
107624;Y;44631
107625;Y;17982
107626;Y;42891
107627;Y;35322
107628;Y;17842,5
107629;Y;27405
107630;Y;7308
107631;Y;7960,5
107632;Y;6660
107633;Y;15262,5
107634;Y;29754
107635;N;0
107636;Y;12789
107637;N;0
107638;Y;11137,5
107639;Y;9180
107640;Y;20979
107641;Y;10800
107642;N;0
107643;N;0
107644;Y;2146
107645;Y;4785
107646;Y;18241
107647;Y;35322
107648;Y;10614
107649;Y;16983
107650;Y;3915
107651;Y;40672,5
107652;Y;14152,5
107653;N;0
107654;Y;13042,5
107655;Y;16354
107656;Y;5087,5
107657;Y;4144
107658;N;0
107659;N;0
107660;Y;2183
107661;N;0
107662;Y;9157,5
107663;Y;4089
107664;Y;35887,5
107665;Y;34713
107666;N;0
107667;N;0
107668;Y;15138
107669;N;0
107670;Y;6916,5
107671;Y;26013
107672;Y;25665
107673;Y;6952,5
107674;Y;39933
107675;N;0
107676;Y;29971,5
107677;N;0
107678;Y;4070
107679;Y;2430
107680;Y;16872
107681;Y;2183
107682;Y;31668
107683;N;0
107684;Y;26317,5
107685;N;0
107686;Y;8505
107687;Y;3441
107688;Y;39672
107689;Y;26505
107690;Y;37714,5
107691;N;0
107692;Y;8584
107693;Y;9744
107694;Y;40716
107695;Y;12876
107696;Y;10378,5
107697;Y;8874
107698;N;0
107699;Y;42151,5
107700;Y;13050
107701;N;0
107702;Y;42151,5
107703;Y;10800
107704;Y;3274,5
107705;Y;13597,5
107706;N;0
107707;N;0
107708;Y;9805
107709;N;0
107710;Y;5580
107711;Y;20880
107712;Y;22707
107713;Y;4828,5
107714;N;0
107715;N;0
107716;Y;43848
107717;Y;12267
107718;Y;23490
107719;Y;17575
107720;Y;12432
107721;Y;41412
107722;N;0
107723;Y;22011
107724;Y;35539,5
107725;N;0
107726;Y;7308
107727;Y;4347,5
107728;Y;25665
107729;Y;3037,5
107730;N;0
107731;Y;23446,5
107732;Y;8417,5
107733;N;0
107734;Y;8750,5
107735;Y;6786
107736;Y;12265,5
107737;Y;10785,5
107738;N;0
107739;Y;17226
107740;Y;17316
107741;Y;31102,5
107742;Y;39933
107743;Y;7020
107744;Y;8991
107745;Y;5962,5
107746;N;0
107747;Y;29232
107748;Y;36192
107749;N;0
107750;Y;11475
107751;Y;6786
107752;Y;17316
107753;Y;11092,5
107754;Y;28275
107755;N;0
107756;Y;8732
107757;N;0
107758;Y;36235,5
107759;Y;5883
107760;Y;26622
107761;Y;38280
107762;Y;40368
107763;N;0
107764;Y;30537
107765;Y;32625
107766;Y;13227,5
107767;Y;7177,5
107768;Y;3163,5
107769;Y;3607,5
107770;N;0
107771;Y;16747,5
107772;Y;7047
107773;N;0
107774;Y;25839
107775;Y;27709,5
107776;Y;21924
107777;Y;24969
107778;N;0
107779;N;0
107780;Y;11880
107781;Y;14616
107782;Y;4698
107783;Y;37584
107784;Y;19183,5
107785;Y;26535
107786;Y;7830
107787;N;0
107788;Y;19140
107789;Y;37323
107790;Y;12265,5
107791;Y;7511
107792;Y;7699,5
107793;Y;36975
107794;Y;7308
107795;N;0
107796;Y;46588,5
107797;N;0
107798;Y;9360
107799;Y;5611,5
107800;Y;23332,5
107801;Y;6394,5
107802;N;0
107803;Y;26100
107804;Y;22011
107805;N;0
107806;Y;3922
107807;Y;12654
107808;Y;13227,5
107809;Y;27144
107810;N;0
107811;Y;2218,5
107812;Y;36801
107813;Y;24360
107814;Y;10785,5
107815;Y;26317,5
107816;Y;15834
107817;Y;12789
107818;N;0
107819;Y;19966,5
107820;Y;3780
107821;Y;17704,5
107822;Y;18981
107823;Y;17977,5
107824;Y;7560
107825;Y;7844
107826;Y;34756,5
107827;N;0
107828;Y;7400
107829;N;0
107830;Y;21532,5
107831;Y;9540
107832;Y;19647
107833;Y;8658
107834;Y;28971
107835;Y;16095
107836;Y;2205
107837;N;0
107838;Y;9360
107839;Y;8874
107840;Y;3330
107841;Y;15466
107842;Y;27709,5
107843;Y;13311
107844;Y;39672
107845;N;0
107846;Y;16560
107847;Y;12919,5
107848;Y;5850
107849;Y;17527,5
107850;N;0
107851;Y;16356
107852;Y;2941,5
107853;Y;3306
107854;Y;8880
107855;Y;6525
107856;Y;10582
107857;Y;10212
107858;N;0
107859;N;0
107860;Y;9360
107861;N;0
107862;Y;2497,5
107863;Y;15225
107864;Y;3915
107865;Y;15817,5
107866;Y;1740
107867;N;0
107868;Y;12690
107869;N;0
107870;Y;4440
107871;Y;15151,5
107872;Y;13770
107873;Y;9361
107874;Y;21054
107875;N;0
107876;Y;2886
107877;N;0
107878;Y;20706
107879;Y;1813
107880;Y;2340
107881;Y;3960
107882;Y;39933
107883;N;0
107884;Y;9657
107885;Y;9744
107886;Y;18870
107887;Y;5568
107888;Y;13616
107889;Y;19125
107890;Y;31320
107891;N;0
107892;Y;33495
107893;Y;32799
107894;Y;17168
107895;Y;3442,5
107896;Y;18037,5
107897;Y;24795
107898;N;0
107899;N;0
107900;Y;2610
107901;Y;43630,5
107902;Y;3052,5
107903;Y;15096
107904;Y;15392
107905;Y;22230
107906;Y;8700
107907;N;0
107908;Y;18981
107909;N;0
107910;Y;7252
107911;Y;7696
107912;Y;6300
107913;Y;6264
107914;N;0
107915;N;0
107916;Y;34104
107917;Y;17356,5
107918;Y;6786
107919;Y;4770
107920;Y;12180
107921;Y;7400
107922;N;0
107923;N;0
107924;Y;38976
107925;Y;27709,5
107926;Y;18981
107927;Y;6187,5
107928;Y;4810
107929;Y;13227,5
107930;N;0
107931;N;0
107932;Y;39933
107933;Y;26317,5
107934;Y;2523
107935;Y;7425
107936;Y;4218
107937;Y;27144
107938;Y;28710
107939;N;0
107940;Y;15262,5
107941;N;0
107942;Y;7381,5
107943;Y;25578
107944;Y;31972,5
107945;Y;8820
107946;Y;4002
107947;Y;11962,5
107948;Y;9900
107949;Y;44631
107950;Y;8874
107951;Y;21402
107952;Y;11396
107953;Y;6655,5
107954;N;0
107955;Y;16356
107956;Y;13833
107957;N;0
107958;Y;13500
107959;Y;13050
107960;Y;22657,5
107961;Y;39193,5
107962;Y;28840,5
107963;N;0
107964;Y;21402
107965;Y;37714,5
107966;Y;26100
107967;Y;15138
107968;Y;14920,5
107969;Y;4144
107970;Y;34713
107971;N;0
107972;Y;34104
107973;Y;2566,5
107974;Y;12950
107975;Y;12265,5
107976;Y;4263
107977;Y;22185
107978;Y;33495
107979;Y;8917,5
107980;Y;30450
107981;N;0
107982;Y;15817,5
107983;Y;29406
107984;Y;25360,5
107985;Y;6133,5
107986;Y;19140
107987;N;0
107988;Y;9990
107989;Y;28840,5
107990;Y;7548
107991;Y;28840,5
107992;Y;4500
107993;Y;33277,5
107994;Y;40716
107995;N;0
107996;Y;4524
107997;Y;10440
107998;Y;34017
107999;Y;35496
108000;Y;26796
108001;Y;26535
108002;N;0
108003;Y;36540
108004;Y;12789
108005;N;0
108006;Y;20035,5
108007;Y;39933
108008;Y;31059
108009;Y;9490,5
108010;N;0
108011;Y;15138
108012;Y;3712,5
108013;Y;2523
108014;Y;23512,5
108015;Y;13468
108016;Y;20160
108017;Y;7511
108018;Y;36192
108019;Y;42151,5
108020;Y;11745
108021;N;0
108022;Y;11745
108023;Y;16872
108024;Y;15688
108025;Y;2164,5
108026;N;0
108027;N;0
108028;Y;26317,5
108029;N;0
108030;Y;28840,5
108031;Y;23925
108032;Y;16354
108033;Y;19575
108034;N;0
108035;N;0
108036;Y;2220
108037;N;0
108038;Y;6525
108039;Y;20010
108040;Y;18270
108041;Y;43848
108042;Y;2088
108043;N;0
108044;Y;6216
108045;N;0
108046;Y;31320
108047;Y;11310
108048;Y;5883
108049;Y;16560
108050;Y;18096
108051;Y;46284
108052;Y;33930
108053;Y;13833
108054;Y;10323
108055;Y;38454
108056;Y;3108
108057;Y;15399
108058;N;0
108059;N;0
108060;Y;7511
108061;N;0
108062;Y;3870
108063;Y;8658
108064;Y;3219
108065;Y;15817,5
108066;N;0
108067;N;0
108068;Y;20790
108069;N;0
108070;Y;14616
108071;Y;3108
108072;Y;11544
108073;Y;27274,5
108074;N;0
108075;N;0
108076;Y;6786
108077;Y;21315
108078;Y;14208
108079;Y;31668
108080;Y;5180
108081;Y;3996
108082;N;0
108083;N;0
108084;Y;12765
108085;N;0
108086;Y;20358
108087;Y;17052
108088;Y;11947,5
108089;Y;3510
108090;Y;25056
108091;Y;39933
108092;Y;16008
108093;N;0
108094;Y;12615
108095;Y;8917,5
108096;Y;5550
108097;Y;6993
108098;N;0
108099;N;0
108100;Y;4717,5
108101;N;0
108102;Y;5850
108103;Y;23490
108104;Y;4698
108105;Y;26013
108106;Y;12528
108107;Y;7177,5
108108;Y;15120
108109;N;0
108110;Y;30537
108111;Y;13949
108112;Y;2830,5
108113;Y;17955
108114;N;0
108115;N;0
108116;Y;15022
108117;Y;29971,5
108118;Y;4785
108119;Y;19665
108120;Y;2997
108121;Y;7104
108122;N;0
108123;N;0
108124;Y;13572
108125;N;0
108126;Y;10800
108127;Y;30667,5
108128;Y;20445
108129;Y;17550
108130;Y;31972,5
108131;Y;8352
108132;Y;3510
108133;Y;30667,5
108134;Y;4698
108135;Y;10989
108136;Y;31798,5
108137;Y;26013
108138;Y;8874
108139;N;0
108140;Y;11092,5
108141;Y;4785
108142;Y;7177,5
108143;Y;15817,5
108144;Y;21924
108145;Y;18981
108146;Y;4263
108147;Y;8700
108148;Y;14355
108149;Y;24360
108150;Y;9517,5
108151;Y;37714,5
108152;Y;34017
108153;Y;13702,5
108154;N;0
108155;Y;24012
108156;Y;9971,5
108157;N;0
108158;Y;15984
108159;Y;2941,5
108160;Y;39672
108161;Y;2340
108162;Y;14311,5
108163;Y;25360,5
108164;Y;9540
108165;N;0
108166;Y;32233,5
108167;Y;11947,5
108168;Y;2072
108169;Y;14310
108170;Y;22489,5
108171;N;0
108172;Y;8158,5
108173;N;0
108174;Y;22489,5
108175;Y;42151,5
108176;Y;16280
108177;Y;17316
108178;N;0
108179;N;0
108180;Y;4140
108181;Y;19183,5
108182;Y;16380
108183;Y;14850
108184;Y;14985
108185;Y;2072
108186;N;0
108187;N;0
108188;Y;17649
108189;N;0
108190;Y;18629,5
108191;Y;8032,5
108192;Y;10582
108193;Y;17212,5
108194;Y;14616
108195;Y;21054
108196;Y;5217
108197;N;0
108198;Y;9787,5
108199;Y;31320
108200;Y;33277,5
108201;Y;10530
108202;Y;20532
108203;N;0
108204;Y;4785
108205;Y;11092,5
108206;Y;17965,5
108207;Y;14007
108208;Y;14467
108209;Y;17649
108210;Y;22185
108211;N;0
108212;Y;12375
108213;Y;4176
108214;Y;13542
108215;Y;11192,5
108216;Y;7159,5
108217;Y;41325
108218;N;0
108219;N;0
108220;Y;10101
108221;N;0
108222;Y;18278
108223;Y;20250
108224;Y;3741
108225;Y;21600
108226;Y;7438,5
108227;Y;37584
108228;Y;2941,5
108229;N;0
108230;Y;4410
108231;Y;18720
108232;Y;15688
108233;Y;2997
108234;Y;20749,5
108235;N;0
108236;Y;18444
108237;Y;35322
108238;Y;9657
108239;Y;9805
108240;Y;7438,5
108241;Y;16443
108242;N;0
108243;N;0
108244;Y;14985
108245;N;0
108246;Y;18009
108247;Y;6660
108248;Y;13986
108249;Y;40498,5
108250;Y;34582,5
108251;Y;32625
108252;Y;3510
108253;Y;30450
108254;Y;25056
108255;Y;24012
108256;Y;4524
108257;Y;2183
108258;N;0
108259;Y;24360
108260;Y;35887,5
108261;N;0
108262;Y;4144
108263;Y;18225
108264;Y;14430
108265;Y;4810
108266;N;0
108267;N;0
108268;Y;2775
108269;N;0
108270;Y;13708,5
108271;Y;15817,5
108272;Y;28014
108273;Y;11100
108274;N;0
108275;Y;37584
108276;Y;15312
108277;N;0
108278;Y;19836
108279;Y;8178
108280;Y;10080
108281;Y;18278
108282;N;0
